id_evento,nome,data,cidade,estado,tipo_evento,evento_terceiro,organizador,id_organizador
38395,Corrida 4ª Night Race Itanhaém,2022-09-24 00:00:00,Itanha&eacute;m,SP,Corrida de Rua,1,,0
38297,Circuito das Estações 2022 - Primavera - João Pessoa,2022-09-18 00:00:00,Jo&atilde;o Pessoa,PB,Corrida de Rua,1,,0
38399,Cats Run Santos 2022,2022-10-08 00:00:00,Santos,SP,Corrida de Rua,1,,0
38175,Circuito das Estações 2022 - Primavera - Belo Horizonte,2022-09-04 00:00:00,Belo Horizonte,MG,Corrida de Rua,2,O2Corre,14
38479,Circuito Energy Run,2022-10-16 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38482,MOV - 2022 - Salvador,2022-09-10 00:00:00,Salvador,BA,Outros,2,Banco do Brasil,4
38340,Circuito Juntos 2022 - Etapa 2 - São Paulo,2022-06-05 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,O2Corre,14
38236,Up Night Run 2022 - Fortaleza,2022-04-30 00:00:00,Fortaleza,CE,Corrida de Rua,1,O2Corre,14
38243,Up Night Run 2022 - Brasília,2022-03-19 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
38180,Circuito das Estações 2022 - Primavera - São Paulo,2022-09-11 00:00:00,São Paulo,SP,Corrida de Rua,2,O2Corre,14
38300,MOV - Salvador - 2022,2022-09-10 00:00:00,Salvador,BA,Outros,2,MOV,27
38379,Só quero Pedalar I - Salvador 2022,2022-09-11 00:00:00,Salvador,BA,Bike,2,Terceiros,19
38394,Circuito Race Night 4ª Etapa,2022-09-10 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38475,39ª CICORRE – Etapa Rua da Aurora,2022-10-09 00:00:00,Recife,PE,Corrida de Rua,1,,0
38477,Happy Night Morumbi - 3ª Etapa- 3km,2022-10-28 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38173,Circuito das Estações 2022 - Primavera - Brasília,2022-09-04 00:00:00,Brasília,DF,Corrida de Rua,2,O2Corre,14
38381,Só Quero Pedalar II - Fortaleza 2022,2022-09-04 00:00:00,Fortaleza,CE,Bike,2,Terceiros,19
37318,Night Run 2022 - Etapa 1 - Curitiba,2022-05-31 00:00:00,Curitiba,PR,Corrida de Rua,2,O2Corre,14
38459,15º Circuito de Sprint Triathlon Santa Cecilia TV,2022-09-04 00:00:00,Guaruj&aacute;,SP,Triathlon,1,,0
38311,Circuito Juntos 2022 - Etapa 2 - Rio de Janeiro,2022-05-21 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,,0
38410,39ª CICORRE – Etapa Parque Santana,2022-09-04 00:00:00,Recife,PE,Corrida de Rua,1,,0
38419,Só Quero Pedalar I Santander - São Paulo 2022,2022-08-28 00:00:00,S&atilde;o Paulo,SP,Bike,1,,0
38357,Só Quero Pedalar I - São Paulo 2022,2022-08-28 00:00:00,S&atilde;o Paulo,SP,Bike,2,Terceiros,19
38358,Circuito GP Corre SP,2022-09-11 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38464,Desafio Pico do Olho D`Água,2022-11-20 00:00:00,Mairipor&atilde;,SP,Trail Run,1,,0
38339,Circuito Juntos 2022 - Etapa 3 - Salvador,2022-06-12 00:00:00,Salvador,BA,Corrida de Rua,1,Terceiros,19
34728,18º Desafio da Serra de Campos 2018,2018-05-20 00:00:00,Santo Ant&ocirc;nio do Pinhal,SP,Bike,2,,0
38232,Up Night Run 2022 - São Paulo,2022-02-05 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Instituto Iserbem,13
38387,Circuito Bora Run 2ª Etapa,2022-08-21 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37299,Night Run 2022 - Etapa 1 - Recife,2022-08-13 00:00:00,Recife,PE,Corrida de Rua,2,O2Corre,14
38341,Volta do Parcel - 2022,2022-05-01 00:00:00,S&atilde;o Sebasti&atilde;o,SP,Travessia,2,Aqua,2
38401,Girl Power - 2022 - Belo Horizonte,2022-08-07 00:00:00,Belo Horizonte,MG,Corrida de Rua,2,O2Corre,14
38398,Corrida Turística de Holambra,2022-08-21 00:00:00,Holambra,SP,Corrida de Rua,1,,0
37520,Black Shark Race III - 2022,2022-08-07 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38285,Circuito das Estações 2022 - Inverno  Aracaju,2022-08-07 00:00:00,Aracaju,SE,Corrida de Rua,1,,0
37236,Rio S-21k - 2022,2022-07-31 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,O2Corre,14
38343,Corrida do Bem - Etapa II Pindamonhangaba 2022,2022-07-31 00:00:00,Pindamonhangaba,SP,Corrida de Rua,2,Terceiros,19
38373,Corre São Gonçalo 7Km,2022-09-07 00:00:00,Francisco S&aacute;,MG,Corrida de Rua,1,,0
38396,Fast Running - Santo Amaro - 2ª  Etapa - 3km,2022-08-27 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38377,Happy Night Morumbi - 2ª Etapa- 3km,2022-08-26 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38372,Corrida do Bem Eco - Vitória,2022-07-24 00:00:00,Vit&oacute;ria,ES,Corrida de Rua,1,Terceiros,19
38245,Girl Power - 2022 - São Paulo,2022-03-13 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,,0
38404,5ª Kids Run – Unimed Jundiaí,2022-08-21 00:00:00,Jundia&iacute;,SP,Corrida de Rua,1,,0
37432,Circuito Banco do Brasil 2022 - Rio de Janeiro,2022-07-24 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,Banco do Brasil,4
37301,Bravus Race 2022 - Fire - São Paulo,2022-07-24 00:00:00,Jacareí,SP,Corrida de Obstáculos,2,Bravus,7
38362,Solar 10K,2022-09-25 00:00:00,Bonito,MS,Corrida de Rua,1,,0
37438,Circuito Banco do Brasil 2022 - Vitória,2022-07-03 00:00:00,Vit&oacute;ria,ES,Corrida de Rua,2,Banco do Brasil,4
38233,Corrida Triman - 2022 1ª Etapa Bertioga,2022-07-24 00:00:00,Bertioga,SP,Triathlon,1,,0
38296,Circuito das Estações 2022 - Inverno - João Pessoa,2022-07-24 00:00:00,Jo&atilde;o Pessoa,PB,Corrida de Rua,1,,0
38320,Corrida POUPEX 2022,2022-07-23 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
38169,Circuito das Estações 2022 - Inverno - Salvador,2022-07-17 00:00:00,Salvador,BA,Corrida de Rua,2,O2Corre,14
38364,Circuito corre SP 2ª edição ED. Bronze,2022-08-21 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38400,16ª Corrida Unimed Jundiaí,2022-08-21 00:00:00,Jundia&iacute;,SP,Corrida de Rua,1,,0
38317,Eco Run 2022  - São Paulo,2022-07-10 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Terceiros,19
38299,25ª Corrida dos Bombeiros 2022,2022-07-10 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38170,Circuito das Estações 2022 - Inverno - Brasília,2022-07-10 00:00:00,Brasília,DF,Corrida de Rua,2,O2Corre,14
38397,39ª CICORRE – Etapa Várzea,2022-08-07 00:00:00,Recife,PE,Corrida de Rua,1,,0
37839,Corrida Flip das Equipes,2022-07-24 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
38312,Girl Power - 2022 - Vitoria,2022-05-14 00:00:00,Vit&oacute;ria,ES,Corrida de Rua,2,,0
38102,Sephora Beauty Run – Edição Virtual 2021,2021-08-29 00:00:00,Brasil,BR,Corrida de Rua,2,Terceiros,19
38392,Circuito Inverno 1ª Etapa,2022-08-07 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38349,Eco Run 2022  - Salvador,2022-07-02 00:00:00,Salvador,BA,Corrida de Rua,1,Terceiros,19
38390,Parque Anhanguera Kids,2022-07-24 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37324,Circuito das Estações 2022 - Primavera - Curitiba,2022-07-10 00:00:00,Curitiba,PR,Corrida de Rua,1,O2Corre,14
38171,Circuito das Estações 2022 - Inverno - Belo Horizonte,2022-07-02 00:00:00,Belo Horizonte,MG,Corrida de Rua,2,O2Corre,14
38384,Parque Anhanguera Run,2022-07-24 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37874,Treinão Só Marcas Asics 2022,2022-07-03 00:00:00,Contagem,MG,Corrida de Rua,1,,0
38344,Corrida do Bem Eco - São Luis,2022-06-26 00:00:00,S&atilde;o Lu&iacute;s,MA,Corrida de Rua,2,Terceiros,19
38172,Circuito das Estações 2022 - Inverno - São Paulo,2022-06-26 00:00:00,São Paulo,SP,Corrida de Rua,2,O2Corre,14
37329,Circuito das Estações 20/21 - Primavera - São Paulo,2021-12-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,O2Corre,14
37575,11ª Meia Maratona Internacional de Belo Horizonte,2022-06-26 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
38374,Corrida Kids Atletas do Bem 2022 - 3ª Etapa,2022-07-24 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38246,Circuito das Estações 2022 - Outono - Florianópolis,2022-06-05 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,1,,0
38247,Circuito das Estações 2022 - Inverno - Florianópolis,2022-07-24 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,1,,0
38371,39ª CICORRE – Etapa Boa Viagem – 2ª Edição,2022-07-17 00:00:00,Recife,PE,Corrida de Rua,1,,0
37848,6ª SP KIDS RUN com a Turma da Mônica,2022-08-07 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37740,Cats Run SP,2022-06-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38370,Up Night Run - Manaus,2022-06-10 00:00:00,Manaus,AM,Corrida de Rua,1,,0
38369,Up Night 2022 - Manaus,2022-06-10 00:00:00,Manaus,AM,Corrida de Rua,1,,0
38318,Eco Run 2022  - Rio de Janeiro,2022-06-11 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,Terceiros,19
38281,Danger Zone Street Run,2022-07-24 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38284,Circuito das Estações 2022 - Outono  Aracaju,2022-06-12 00:00:00,Aracaju,SE,Corrida de Rua,1,,0
37473,Rio Samba e Carnaval Da Candelária a Apoteose,2020-03-29 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38366,Circuito corre SP 2ª edição Ouro,2022-10-23 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38365,Circuito corre SP 2ª edição Prata,2022-09-25 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37375,17ª Corrida das Pontes do Recife 10 KM Grupo Carrefour Brasil,2022-06-12 00:00:00,Recife,PE,Corrida de Rua,1,,0
38328,Corrida do Bem Eco - Belém,2022-06-05 00:00:00,Bel&eacute;m,PA,Corrida de Rua,1,,0
37917,Cupid’s Night Run,2022-06-11 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38148,Royal Sports Challenge,2021-12-31 00:00:00,Brasil,BR,Corrida Virtual,1,,0
37300,Circuito das Estações 2022 - Inverno - Curitiba,2022-06-19 00:00:00,Curitiba,PR,Corrida de Rua,1,O2Corre,14
38229,Circuito Energy Run,2022-07-10 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38361,Circuito Emojis - 2022,2022-07-03 00:00:00,S&atilde;o Vicente,SP,Corrida de Rua,1,,0
37467,Flashback Night Run,2022-06-11 00:00:00,Ribeir&atilde;o Preto,SP,Corrida de Rua,1,,0
38363,Race Night,2022-06-25 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37683,Corrida Rústica Base Aérea de SP,2022-10-23 00:00:00,Guarulhos,SP,Corrida de Rua,1,,0
38301,Corrida gatas do asfalto 5Km,2022-07-24 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38359,Corrida e Caminhada Solidária Mulher Determinada,2022-07-24 00:00:00,Mau&aacute;,SP,Corrida de Rua,1,,0
37691,Corrida da Polícia Civil de Minas Gerais,2022-06-12 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37293,Night Run 2022 - Etapa 1 - Rio de Janeiro,2022-05-14 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,O2Corre,14
37688,Corrida Kazamigas Rio de Janeiro,2022-07-31 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38314,Corrida do Bem - Etapa II São Paulo 2022,2022-05-21 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,Terceiros,19
38354,3ª Eu Mulher com a Hello Kitty,2022-07-17 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38062,"O + Night Run- Doe Sangue, Salve Vidas!",2022-06-11 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
38353,Circuito Outono 3ª Etapa,2022-06-12 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37290,Bravus Race 2022 - Speed - Rio de Janeiro,2022-05-01 00:00:00,Rio de Janeiro,RJ,Corrida de Obst&aacute;culos,2,Bravus,7
37287,Circuito Aqua 2022 - Volta do Parcel,2022-05-01 00:00:00,S&atilde;o Sebasti&atilde;o,SP,Travessia,2,Aqua,2
38181,Circuito das Estações 2022 - Outono - Recife,2022-04-10 00:00:00,Recife,PE,Corrida de Rua,2,O2Corre,14
38185,Circuito das Estações 2022 - Outono - Brasília,2022-03-26 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,2,O2Corre,14
37285,Circuito das Estações 2022 - Outono - Belo Horizonte,2022-03-26 00:00:00,Belo Horizonte,MG,Corrida de Rua,2,O2Corre,14
38352,Bravus Race 2022 - Speed - São Paulo - Estacionamento,2022-05-22 00:00:00,S&atilde;o Paulo,SP,Corrida de Obst&aacute;culos,2,Bravus,7
37260,Circuito do Sol 2020 - Rio de Janeiro,2022-05-16 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,O2Corre,14
37262,Circuito do Sol 2020 - São Paulo,2022-05-16 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,O2Corre,14
38220,Bravus Race 2020/2021 - Speed - São Paulo - 1º Etapa -  Sábado - ESTACIONAMENTO,2021-12-11 00:00:00,S&atilde;o Paulo,SP,Corrida de Obst&aacute;culos,2,Bravus,7
38224,VI Meia Maratona Estrada Real,2022-07-10 00:00:00,Ouro Preto,MG,Corrida de Rua,1,,0
38313,Corrida e Caminhada na onda do amor 5K,2022-06-12 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38310,Girl Power - 2022 - Osasco,2022-05-07 00:00:00,Brasil,BR,Corrida de Rua,0,Terceiros,19
38342,39ª CICORRE - Etapa Campus UFRPE,2022-06-19 00:00:00,Recife,PE,Corrida de Rua,1,,0
38322,IX Corrida e Caminhada Fenae do Pessoal da Caixa,2022-05-29 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37714,Transformers Run,2022-05-22 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38263,Competição Cobras,2022-05-15 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37850,86ª Corrida Pedestre 9 de Julho Guaratinguetá,2022-07-10 00:00:00,Guaratinguet&aacute;,SP,Corrida de Rua,1,,0
37762,1ª Corrida do Fogo De São Caetano,2022-07-31 00:00:00,S&atilde;o Caetano do Sul,SP,Corrida de Rua,1,,0
38309,Circuito das Estações 2022 - Outono - SP,2022-03-20 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Circuitinho,22
38335,Circuito das Estações 2022 - Outono - REC,2022-04-10 00:00:00,Recife,PE,Corrida de Rua,2,O2Corre,14
38304,Corrida e Caminhada Marines 5K,2022-07-17 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37580,31º Troféu Brasil de Triathlon - 1 Etapa - 2022,2022-04-03 00:00:00,Santos,SP,Triathlon,2,O2Corre,14
37810,30º Triathlon Internacional de Santos 2022,2022-02-13 00:00:00,Santos,SP,Triathlon,2,O2Corre,14
37708,Circus Corrida da Alegria 2020 – Etapa Terra,2022-06-05 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38332,Corre Mãezona 2022,2022-05-22 00:00:00,S&atilde;o Vicente,SP,Corrida de Rua,1,,0
38336,2ª Corrida e Caminhada Mulher Determinada - Ribeirão Pires,2022-05-22 00:00:00,Ribeir&atilde;o Pires,SP,Corrida de Rua,1,,0
38331,10ª Meia Maratona Tribuna Ribeirão,2022-08-28 00:00:00,Ribeir&atilde;o Preto,SP,Corrida de Rua,1,,0
37900,7ª SP Dog Run – Shopping SP Market,2022-05-22 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38326,14ª Corrida João César de Oliveira,2022-05-01 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
38323,39ª CICORRE - Etapa Campus UFPE,2022-05-08 00:00:00,Recife,PE,Corrida de Rua,1,,0
37333,Circuito das Estações 20/21 - Verão - Recife,2021-12-31 00:00:00,Recife,PE,Corrida de Rua,2,O2Corre,14
38268,Corrida da Conscientização do Autismo,2022-04-24 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38278,Sátira Day Run,2022-04-10 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
38238,Corra pra Night 2022,2022-04-09 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
36708,Circuito Banco do Brasil 2019 - Fortaleza,2019-07-10 00:00:00,Fortaleza,CE,Corrida de Rua,2,Banco do Brasil,4
38249,Circuito Juntos 2022 - Santo André,2022-03-26 00:00:00,Santo Andr&eacute;,SP,Corrida de Rua,2,Terceiros,19
38293,39ª CICORRE – Etapa Lagoa do Araçá,2022-04-03 00:00:00,Recife,PE,Corrida de Rua,1,,0
38316,Desafio da Pedra Rachada,2022-07-24 00:00:00,Mairipor&atilde;,SP,Trail Run,1,,0
38226,Pedalada contra a Fome 2ª Etapa,2022-03-27 00:00:00,S&atilde;o Paulo,SP,Bike,1,,0
38231,Circuito Juntos 2022 - São Paulo,2022-01-30 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,O2Corre,14
38307,Up Night Run - Brasília,2022-03-19 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
38306,Happy Night Morumbi 3Km,2022-04-22 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38305,Smart Running Morumbi 3Km,2022-04-16 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37613,K-Series Triathlon Olímpico e Short,2022-03-27 00:00:00,S&atilde;o Jos&eacute; dos Campos,SP,Triathlon,1,,0
37540,Nas Esquinas das Gerais,2022-05-29 00:00:00,Catas Altas,MG,Corrida de Rua,1,,0
38261,Corrida da Polícia Federal Contra a Corrupção 2022,2022-05-15 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37781,2ª Corrida e Caminha da Equipe Maricá Runners,2022-03-27 00:00:00,Maric&aacute;,RJ,Corrida de Rua,1,,0
38240,Treinão Aniversario do Galo - 114 anos,2022-03-20 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
38279,Corrida 490 Anos de Itanhaém,2022-04-10 00:00:00,Itanha&eacute;m,SP,Corrida de Rua,1,,0
38072,Circuito das Estações 2022 - Outono Curitiba,2022-04-10 00:00:00,Curitiba,PR,Corrida de Rua,1,,0
37775,13° Meia Maratona das Cataratas e Desafio das Cataratas 8km,2022-03-20 00:00:00,Foz do Igua&ccedil;u,PR,Corrida de Rua,1,,0
38265,39ª CICORRE - Etapa Parque da Macaxeira,2022-03-13 00:00:00,Recife,PE,Corrida de Rua,1,,0
38288,16ª SP Run,2022-04-03 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37774,3ª Corrida da Conscientização do Autismo,2022-04-02 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37768,Corrida Super Nosso,2022-03-13 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
38225,Pedalada contra a Fome 1ª Etapa,2022-03-06 00:00:00,S&atilde;o Paulo,SP,Bike,1,,0
38253,Circuito Happy Running,2022-02-19 00:00:00,Tabo&atilde;o da Serra,SP,Corrida de Rua,1,,0
38264,Corrida e Caminhada Solidária Mulher Determinada,2022-03-27 00:00:00,S&atilde;o Bernardo do Campo,SP,Corrida de Rua,1,,0
38218,Bonissima Run 2022 - Etapa Verão,2022-02-20 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
38267,Maratona Internacional Sorocaba Novembro Azul,2022-11-27 00:00:00,Sorocaba,SP,Corrida de Rua,1,,0
38269,Corrida Kids Atletas do Bem 2022,2022-05-15 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38266,2ª Mulheres Largam nas Frente - Corrida e Caminhada,2022-03-20 00:00:00,Tabo&atilde;o da Serra,SP,Corrida de Rua,1,,0
37682,2ª Corrida Super 17,2022-03-12 00:00:00,Mogi das Cruzes,SP,Corrida de Rua,1,,0
37495,Circuito das Estações 20/21 - Verão - Florianópolis,2021-12-31 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,1,Terceiros,19
37494,Circuito das Estações 20/21 - Primavera - Florianópolis,2021-12-31 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,1,Terceiros,19
38255,15º Circuito de Sprint Triathlon Santa Cecilia TV,2022-03-13 00:00:00,Guaruj&aacute;,SP,Triathlon,1,,0
37651,Corrida do América 2020,2022-02-13 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
38254,21K Sorocaba,2022-08-07 00:00:00,Sorocaba,SP,Corrida de Rua,1,,0
38234,SummerRun 2022 5k,2022-02-06 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37506,Circuito das Estações 2021 - Primavera - Natal,2022-01-30 00:00:00,Natal,RN,Corrida de Rua,1,O2Corre,14
37766,Circuito Mundial – Etapa México – Belo Horizonte,2022-02-13 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37705,2ª Edição Corrida Black Night Run,2022-02-19 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37509,Circuito das Estações 20/21 - Primavera - João Pessoa,2022-02-06 00:00:00,Jo&atilde;o Pessoa,PB,Corrida de Rua,1,O2Corre,14
38223,Park Run 2022,2022-02-05 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
38110,Treinão Só Marcas Asics Online Edition,2021-08-08 00:00:00,Belo Horizonte,MG,Corrida Virtual,1,,0
38137,Cantareira Run 2ª Edição,2022-02-20 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37764,1ª Corrida dos Bombeiros do 18º GB,2022-04-17 00:00:00,Barueri,SP,Corrida de Rua,1,,0
38179,I Desafio Run Projeto Dancarte,2022-01-30 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38206,Ouro Verde Run 2022,2022-01-30 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37485,Runstopdrinkgo,2022-02-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37777,Circuito das Estações 20/21 - Primavera - Aracaju,2022-01-23 00:00:00,Aracaju,SE,Corrida de Rua,1,,0
37220,Desafio - 99RUN.com - RJ,2019-12-01 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37223,Desafio - 99RUN.com - PR,2019-12-01 00:00:00,Curitiba,PR,Corrida de Rua,1,,0
37687,Run 7k Roberto Itimura,2022-01-23 00:00:00,Jundia&iacute;,SP,Corrida de Rua,1,,0
37490,Corrida KIDS Mundo Verde,2022-01-23 00:00:00,S&atilde;o Bernardo do Campo,SP,Kids,1,,0
37738,Corrida Juatuba,2022-04-24 00:00:00,Juatuba,MG,Corrida de Rua,1,,0
38207,Corrida de Verão 2022,2022-01-23 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37553,Corrida do Túnel,2022-03-13 00:00:00,Niter&oacute;i,RJ,Corrida de Rua,1,,0
38241,39ª Cicorre – Etapa Torre Malakoff,2022-02-20 00:00:00,Recife,PE,Corrida de Rua,1,,0
37834,XXIV Troféu Cidade de São Paulo 10km Grupo Carrefour Brasil,2022-01-23 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37690,Corrida Kazamigas Etapa Parque Vila Lobos,2022-01-23 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38239,St. Patrick's Run 2022 - Belo Horizonte,2022-03-19 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37679,3°Etapa - Corre São Paulo Osasco,2021-12-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37312,Circuito das Estações 20/21 - Inverno - Recife,2021-12-19 00:00:00,Recife,PE,Corrida de Rua,2,O2Corre,14
37298,Circuito das Estações 20/21 - Inverno - Belo Horizonte,2021-12-19 00:00:00,Belo Horizonte,MG,Corrida de Rua,2,O2Corre,14
37317,Circuito das Estações 20/21 - Inverno - Rio de Janeiro,2021-12-19 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,O2Corre,14
38222,Corrida do Campeão,2021-12-19 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37314,Circuito das Estações 20/21 - Inverno - Salvador,2021-12-12 00:00:00,Salvador,BA,Corrida de Rua,2,O2Corre,14
37504,Circuito das Estações 2021 - Outono - Natal,2021-10-17 00:00:00,Natal,RN,Corrida de Rua,1,O2Corre,14
37505,Circuito das Estações 2021 - Inverno - Natal,2021-11-28 00:00:00,Natal,RN,Corrida de Rua,1,O2Corre,14
37513,Circuito das Estações 20/21 - Inverno - João Pessoa,2021-12-05 00:00:00,Jo&atilde;o Pessoa,PB,Corrida de Rua,1,O2Corre,14
38149,Bravus Race 2020/2021 - Speed - São Paulo - 1º Etapa - Sábado,2021-12-11 00:00:00,S&atilde;o Paulo,SP,Corrida de Obst&aacute;culos,2,Bravus,7
37282,Bravus Race 2020/2021 - Speed - São Paulo - 1º Etapa - Domingo,2021-12-12 00:00:00,S&atilde;o Paulo,SP,Corrida de Obst&aacute;culos,2,Bravus,7
37587,Circuito Eu Amo Correr 2020 - Salvador,2022-01-23 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37842,39ª CICORRE - Etapa Boa Viagem,2022-01-30 00:00:00,Recife,PE,Corrida de Rua,1,,0
38087,1ª Corrida e caminhada #Por Você ESG - Ética e Compliance,2021-12-11 00:00:00,Junqueir&oacute;polis,SP,Corrida de Rua,2,Terceiros,19
37305,Circuito das Estações 20/21 - Inverno - Fortaleza,2021-12-11 00:00:00,Fortaleza,CE,Corrida de Rua,2,O2Corre,14
38088,Juntos contra o Corona – RUN,2021-12-31 00:00:00,Brasil,BR,Corrida de Rua,1,,0
37310,Circuito das Estações 20/21 - Inverno - Brasília,2021-12-03 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,2,O2Corre,14
37328,Circuito Aqua 20/21 - Fuga das Ilhas,2021-12-03 00:00:00,S&atilde;o Sebasti&atilde;o,SP,Travessia,2,Aqua,2
37843,38ª Corrida dos Sinos,2021-12-18 00:00:00,Recife,PE,Corrida de Rua,1,,0
37308,Circuito das Estações 20/21 - Inverno - São Paulo,2021-11-16 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,O2Corre,14
38163,Bop Games Run 2021,2021-12-05 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
